-86,-86,-92,0,-93,-91,0,6
-86,-85,-91,-82,-95,-90,0,6
-86,0,0,0,-95,-91,-91,6
-86,-87,-94,0,0,0,-93,6
-85,-88,0,-83,0,0,0,6
-86,0,0,-86,0,-89,0,6
-88,0,-94,-83,0,0,-86,6
-88,0,0,0,-98,-88,0,6
-87,0,0,-82,0,-90,0,6
-86,-86,-92,-83,-92,-91,0,6
0,-96,-92,0,-95,-91,0,6
-84,0,0,0,0,-89,-94,6
-85,-95,-93,0,-97,-90,-94,6
-84,0,0,0,0,-89,0,6
-85,-95,0,0,-92,0,0,6
-85,0,0,-81,-94,0,-86,6
-86,0,0,0,-92,-93,-91,6
-87,-83,0,-83,0,0,0,6
-85,0,0,-84,0,-91,-84,6
0,-85,0,-84,0,-92,0,6
0,-88,-94,-82,-95,-94,-92,6
0,-95,-87,0,0,0,0,6
-88,-89,-92,-82,-90,-90,-85,6
0,0,0,0,0,0,-87,6
-86,-90,-88,0,-97,-91,-92,6
-87,-83,0,0,0,0,0,6
0,0,0,0,-96,0,-93,6
-86,-91,0,-84,0,-90,0,6
-86,-90,0,0,-94,-91,-85,6
0,-91,0,-83,-92,-90,0,6
0,-89,-94,-83,-95,-92,-93,6
-87,-85,-88,-85,-91,0,0,6
0,0,0,0,0,-94,-85,6
-86,-87,-94,-82,-92,-88,-84,6
0,-87,0,0,0,0,-84,6
-86,-90,-87,-84,-93,-94,-85,6
-87,-88,-88,-83,-99,-92,-92,6
0,0,-87,-84,0,-92,0,6
0,0,0,-82,0,-90,-85,6
0,-85,0,0,0,-92,0,6
0,-84,-89,-82,0,-92,0,6
-86,-91,-89,0,0,0,0,6
-86,-85,-92,0,-94,-89,0,6
-87,-89,-89,-82,0,-93,0,6
0,0,-88,0,-93,-91,-90,6
0,0,0,0,-95,-92,0,6
0,-91,0,-82,0,0,-85,6
0,-90,-87,-83,0,-90,-84,6
0,-86,-95,-85,-91,0,-85,6
-86,-84,0,-82,0,-90,0,6
0,-83,0,-82,-93,0,0,6
0,-84,0,-85,-92,-91,-92,6
-83,-90,-88,0,-94,-90,0,6
0,-83,-92,0,0,0,-91,6
-91,-84,0,0,0,-91,-95,6
0,-85,-94,-85,0,-92,-88,6
0,0,-100,-85,-93,-92,0,6
-85,-89,0,-82,0,-92,0,6
-85,-85,0,0,-95,-93,0,6
0,-88,-87,-84,-93,-95,0,6
0,-88,-87,-85,-91,0,0,6
-85,-90,-88,-85,-95,-93,0,6
0,0,-88,0,0,-99,-86,6
-85,-86,-89,-85,0,-92,0,6
-86,-86,0,-83,-96,-91,0,6
-87,0,-95,-82,-94,-92,-86,6
-86,-90,-88,-83,-94,-92,-92,6
